id,price,category,subcat,# of bedrooms,# of bathrooms,build size,land size,subdivision,data furnished,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62871E105B25BPH,1300343,house,single-family-house,0,,39.48,130,,,124.592541,8.484255,,,,, ,,,,,}],,,,,,,,,,,,,,,,,,,,,,,,
HO628EFB2D169D1PH,4891000,house,single-family-house,2,2,53,88,Camella Pampanga,,120.573337,15.130091,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E0FA63CEPH,221218,house,single-family-house,0,2,40,62,Camella Pampanga,,120.609059,15.458605,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E0FA5456PH,2990000,house,single-family-house,0,2,40,120,Camella Pampanga,,125.4884682,7.0861359,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E0E6A423PH,8517000,house,single-family-house,0,2,820,2810,Camella Pampanga,,120.963078,15.510905,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E0869873PH,771000,house,single-family-house,0,2,43,54,Camella Pampanga,,121.0433415,14.3669314,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E1143EF4PH,3200000,house,single-family-house,0,2,80,121,Camella Pampanga,,125.5432819,7.0794307,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E0D8ABE7PH,1674000,house,single-family-house,0,2,54,58.65,Camella Pampanga,,121.123722,14.551401,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871DF49E890PH,5397200,house,single-family-house,0,2,174,148,Camella Pampanga,,121.0607,14.53821,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871DFA88B6FPH,6764143,house,single-family-house,0,2,130.75,147,Camella Pampanga,,121.0245799,14.4521766,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E0613066PH,1500000,house,single-family-house,0,2,300,150,Camella Pampanga,,121.0895615,14.3355937,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E01A668FPH,568000,house,townhouse,0,2,42,59,Camella Pampanga,,120.9181558,14.4219182,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E0295C77PH,2634987,house,single-family-house,0,2,63,70,Camella Pampanga,,120.948076,14.41015,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E0299D08PH,553000,house,single-family-house,0,2,82.47,50,Camella Pampanga,,120.893418,14.387925,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E06F2804PH,474000,house,single-family-house,0,2,40.96,35,Camella Pampanga,,121.0535937,14.3494688,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E075E6E8PH,3003000,house,single-family-house,0,2,99,115,Camella Pampanga,,121.0539924,14.2703263,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871DFF2177DPH,3327057,house,single-family-house,0,2,168,120,Camella Pampanga,,120.9622969,14.4204905,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871DFF974BBPH,2000000,house,single-family-house,0,2,40,118,Camella Pampanga,,121.13779,13.909645,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E003F72FPH,4105000,house,single-family-house,0,2,238,278,Camella Pampanga,,121.162913,13.937205,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62871E05319ADPH,1280000,house,single-family-house,0,2,40,40,Camella Pampanga,,121.136491,14.28691,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO628F1C392D0A6PH,7247000,house,single-family-house,5,3,100,121,Camella Pampanga,,120.573337,15.130091,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO620F2B4C3E067PH,5629645,house,single-family-house,4,2,83,140,Washington Place,,120.964753,14.287385,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO627D243BB3DE4PH,8500000,house,single-family-house,4,3,240,107,Lexbex Heights,40,120.600513,16.381866,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO6256E50D9FF4DPH,8365000,house,single-family-house,5,3,150,150,The Villages at Lipa,,121.1705877,14.0042716,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62258C016D646PH,2189361,house,townhouse,2,1,40,46,PHirst Park Homes Pandi,,120.9613582,14.8637028,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO626656EFE2634PH,7400000,house,single-family-house,5,3,150,150,The Villages at Lipa,,121.1705877,14.0042716,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO6273491682FD8PH,7536710.31,house,single-family-house,3,2,87,80,La Verne Residences,,120.9460917,14.4439849,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO60A31958BD2ACPH,40000000,house,single-family-house,4,3,310,363,Ayala Westgrove Heights,38,121.0384526,14.2363657,,,,,,,,,, ,,,,,, ,,,,, ,,,,,,,,,,,,,
HO62340F5458E6BPH,1900000,house,single-family-house,2,1,45,65,,,120.5963443,15.2092922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62219773D768CPH,5727900,house,single-family-house,3,2,80,109,Lancaster New City ,39,120.896613,14.37318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D775CB1620PH,5000000,house,single-family-house,3,2,63,100,Idesia Lipa,38,121.1701226,13.9775271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EFC3E8D5367PH,6225000,house,single-family-house,2,2,52,125,Avida Parkfield Settings Pulilan,39,120.8795213,14.908252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6299A4567BFF5PH,3400000,house,townhouse,3,2,120,60,Cityland,39,121.0041294,14.8696481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6257EA49EF6C0PH,9618320.17,house,single-family-house,3,2,161.84,220,Vigan Village,39,121.160152,13.924975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6254376E02793PH,3200000,house,single-family-house,2,2,705,92,Citation Residences,,121.0715461,14.3114915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO621643A0D8BD2PH,3800000,house,single-family-house,1,1,40,85,Avida Village Cerise NUVALI,,121.0533622,14.1857173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61B172FBA21B9PH,2470000,house,townhouse,2,1,40,40,Camella General Trias,,120.918355,14.312446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C93D75F7PH,1968000,house,townhouse,3,1,40,60,Camella General Trias,,120.8938768,14.4776906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO612D92FEE9FC2PH,2671900,house,townhouse,2,1,40,44,Parksville,,120.9062254,14.4084872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62974934117D0PH,2000000,house,single-family-house,2,1,40,44,4,39,120.828878,14.292781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO610BD74D75C97PH,8912310,house,single-family-house,5,3,147.23,176,Suntrust Verona,39,121.012375,14.18330239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620F493D51CF4PH,5200200,house,townhouse,4,2,70,60,Suntrust Verona,,120.876425,14.35507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6260D3DBB2F5DPH,3044000,house,townhouse,3,2,55,55,Estanzia Enclave,,120.822985,14.35989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629875EB4DFD6PH,2500000,house,single-family-house,3,1,40,44,Phirst Park Homes,38,120.810579,14.0778507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6265F3A00A941PH,1721800,house,townhouse,3,2,40,45,Micara Estates- Tanza,,120.822985,14.35989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626A0C1E80C67PH,2044125,house,townhouse,3,1,54,0,Sabella Village,,120.90839,14.251345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6260E61624BD8PH,2010888.72,house,townhouse,2,1,46,41,Primeworld Enclave,,120.9456966,14.9800569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E63F569740DPH,495023000,house,single-family-house,4,5,785,1350,Dasmarinas Village ,,121.024909,14.539577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62457A8D2BF90PH,5182.936,house,single-family-house,3,2,112,80,North Orchard,,120.9683088,14.844514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6058583CA2DC2PH,8733312,house,single-family-house,4,4,154,151,Metrogate Silang Estates,,120.9636816,14.2424116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EFAC12B433BPH,35473927,house,single-family-house,3,4,264.41,522,Southforbes Villas - Cavite,,121.0384526,14.2363657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62589BC4DECFBPH,8000000,house,townhouse,3,4,150,114,Vista Verde Executive Village - Cainta,,121.1114317,14.6051713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626D77C1B5768PH,14500000,house,villas,3,2,484,250,Vista Verde Executive Village - Cainta,,120.848987,14.9062406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C967AC1CPH,3900000,house,single-family-house,4,2,81,100,Vista Verde Executive Village - Cainta,,120.9196306,14.10203999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620F44DE96299PH,2600000,house,townhouse,3,2,50,60,Lancaster New City,,120.876425,14.35507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62540120EEEB8PH,6200000,house,townhouse,3,3,114,88,Hidalgo Home,39,120.9997847,14.4371254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO621DE192E9838PH,1935600,house,townhouse,3,1,40,40,Lancaster New City,,120.876425,14.35507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6044E425A7B9CPH,19000000,house,single-family-house,5,3,256,355,Molave Highlands,,123.9672248,10.386645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626603CF5FAEBPH,6078000,house,single-family-house,3,2,66,88,Camella Tanza,,120.854776,14.33425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FE9D268E3C66PH,8000000,house,townhouse,3,3,145,120,Pilar Village,,121.0080137,14.417168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626BB76A2DE9DPH,750000,house,townhouse,1,1,33,36,Lynville Residenes San Juan,,121.4046612,14.24169755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B1CB8FCC8CFPH,7700000,house,townhouse,3,3,150,96,Crestview,,121.171092,14.644339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626F3AB9ABC93PH,3054085,house,single-family-house,3,2,62,80,Woodside by Endurahomes,,120.8597628,14.31569923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FB49235204DEPH,17900000,house,townhouse,2,2.5,135,0,Brentville International Community,,121.0810444,14.2923053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61DD9E20198E3PH,9411072,house,single-family-house,3,3,161.84,161.84,Brentville International Community,39,121.160152,13.924975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F1910325F3C5PH,550000000,house,single-family-house,4,3,866,1478,Urdaneta Village,,121.029209,14.555756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E8DDBF05749PH,4800040,house,townhouse,3,2,94,107,Vista Rosa Annex,,121.06495,14.3292869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60597342C3775PH,5497485,house,single-family-house,3,2,90,120,Saddle and Club Leisure Park,39,120.828878,14.292781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO615A6FAD53B23PH,35000000,house,single-family-house,8,5,580,400,Saddle and Club Leisure Park,,120.996236,14.61103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620F50241E670PH,6000000,house,single-family-house,3,3,80,100,Montefaro Village,,120.9203738,14.4165862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61BB696788F42PH,4220660,house,single-family-house,3,2,112.36,80,Montefaro Village,39,120.953259,14.8135223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60E80F811E9E8PH,3400000,house,townhouse,2,1,60,50,Montefaro Village,38,121.148117,14.573461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6226A29326448PH,388000000,house,single-family-house,5,5,1100,420,SAN MIGUEL VILLAGE MAKATI CITY,40,121.0275016,14.5570169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629879CC974C7PH,1700000,house,townhouse,2,1,40,44,Phirst Park Homes Naic,39,120.799295,14.319351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620F4A4A7B67DPH,9700000,house,townhouse,3,3,110,46,Phirst Park Homes Naic,,121.017867,14.5971795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629871962FAFCPH,1700000,house,single-family-house,2,1,40,44,Phirst Park Homes,38,121.65865,14.29141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626F45FC8F9B2PH,1700000,house,townhouse,2,1,46,36,Metroville Tanza,,120.8589696,14.35803251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625FA7C738D03PH,400000000,house,single-family-house,8,8,800,926,North Greenhills San Juan City,38,121.2861642,14.6036614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO610D573500F4FPH,5036925,house,single-family-house,3,2,67,150,Siena Hills,,121.191186,13.912325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62327BE0CE97EPH,1908800,house,townhouse,2,1,44,46,Woodtown Subdivision,,120.950177,14.285456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624BE2A5225F6PH,10533400,house,single-family-house,4,3,92,112,Mira Valley,,121.176937,14.571435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60585BE08BF35PH,8164800,house,single-family-house,3,3,167,151,Metrogate Silang Estates,,120.9636816,14.2424116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624ABB6C5E6E9PH,18000000,house,single-family-house,4,4,172,264,Sun Valley Golf and Residential Estates,,121.240436,14.670622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60ADEBD67DEA6PH,15000000,house,single-family-house,6,5,197,319,Sun Valley Estate,,121.254587,14.721661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6253CB0589F4EPH,3300000,house,single-family-house,3,2,63,105,Solaya Residences by Taft Properties,,121.136233,13.981901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EFAAF6AF9FFPH,35918440,house,single-family-house,3,3,391.35,336,Southforbes Villas - Cavite,,121.0384526,14.2363657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62835BF34AA77PH,4961379,house,single-family-house,3,2,75,120,Southforbes Villas - Cavite,39,120.822985,14.35989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO618E8BE7BDF00PH,30000000000,house,single-family-house,21,21,350,734,Southforbes Villas - Cavite,,121.174914,14.57982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6257B44940499PH,5325430,house,single-family-house,3,2,78.2,80,Amiya Rosa 2,,121.151639,13.92722,,,,}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625412EEE6C12PH,7295187,house,single-family-house,4,3,124,133,Alegria Lyfestyle Residences,,121.0135834,14.7884969,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625150979842DPH,4500000,house,townhouse,4,3,160,80,Greenheights Marikina,,121.109133,14.668873,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62937D3D9BB85PH,1800000,house,townhouse,2,1,44,80,Greenheights Marikina,39,121.113605,14.191945,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6059A1214D5A9PH,10551980,house,single-family-house,5,3,145,300,Hillsboro,,121.1139142,14.0924687,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C95A15D0PH,1968000,house,townhouse,3,1,40,60,Hillsboro,,120.8420114,14.3741125,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60C95D506410BPH,1200000,house,single-family-house,1,1,25,45,Amaia Scapes Lipa,,121.182409,13.9738,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61FD00E87FC62PH,12500000,house,single-family-house,5,4,185,207,Serra Monte Mansions,38,121.118502,14.613156,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6058819AB68D9PH,10000000,house,single-family-house,4,3,150,150,Xavier Estates,,124.623173,8.448083,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627CC4D817719PH,2300000,house,townhouse,3,2,51,75,Hamana Home Pampanga,39,120.649277,15.239425,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E4D1BF172F6PH,3118080,house,townhouse,2,1,50,62,Vista Rosa,39,121.0720965,14.3327118,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6256C2922A331PH,10500000,house,single-family-house,4,3,167,125,BF Resort,39,120.985214,14.438526,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6208ADE4927F2PH,5200000,house,townhouse,3,2,85,60,North Olympus Subdivision,,121.0204681,14.738791,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62334CFE5C7C8PH,13662000,house,single-family-house,3,2,95,198,Avida Averdeen Estates Nuvali,,121.0533622,14.1857173,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62551BD44F230PH,2070000,house,townhouse,2,1,51,52,Beverly Homes Loma 3,,121.0135834,14.7884969,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO605998986BBAAPH,11948680,house,single-family-house,5,4,180,270,Hillsboro,39,121.1139142,14.0924687,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBAC9A4ECPH,8070785.92,house,single-family-house,3,2,115,102,La Verne Residences,39,120.9460917,14.4439849,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627122C152E1FPH,1650000,house,single-family-house,2,1,35.1,80,Deca Homes,39,122.528831,10.74612,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624E56F005469PH,7600000,house,townhouse,3,3,180,100,Vermont Park Executive Village,39,121.141432,14.611857,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626F397AAE04FPH,3025658,house,single-family-house,3,2,62,80,Woodside by Endurahomes,,120.856141,14.321445,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62724F2B0A87APH,12000000,house,single-family-house,4,2,130,168,Pueblo El Grande,40,123.988933,10.36187,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626A003E1AD0APH,4273500,house,single-family-house,4,2,100,81,Sabella Village,,120.90839,14.251345,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62835D5DDE599PH,6712875,house,single-family-house,4,2,120,150,Sabella Village,39,121.1139142,14.0924687,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6058844844AB0PH,5144072,house,single-family-house,3,2,80,120,Saddle and Club Leisure Park,39,120.828878,14.292781,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60598C576DCE1PH,8078516,house,single-family-house,4,3,167,154,Governors Hills,,120.918211,14.2814,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623AB2C88D2EFPH,2292000,house,townhouse,3,2,50,60,Azumi Residences II,,123.287182,9.31182,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60580B13D7E0EPH,9959130,house,single-family-house,4,4,174.66,176,Suntrust Verona,,121.0057693,14.1855371,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274F4CDA98DDPH,7500000,house,single-family-house,5,3,150,150,The Villages at Lipa,,121.1705877,14.0042716,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EA58985D107PH,13420000,house,townhouse,2,2,130,54,Citylane Townhouses,38,121.072573,14.582943,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D79E1E60F9PH,3200000,house,townhouse,2,1,42,90,Idesia Lipa,,121.1701226,13.9775271,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6285C972198F9PH,3311000,house,single-family-house,3,2,77.25,100,The woodlands,,120.886854,14.290812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D8D6F7D54AA1PH,18000000,house,single-family-house,4,6,258,169,BF Resort Village,,120.985214,14.438526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628D9E0745E5EPH,2913000,house,townhouse,2,1,76,51,Vista Rosa,,121.0660962,14.32822589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626F49DD123FAPH,2800000,house,townhouse,3,2,90,52,Neuville Townhomes,,120.853749,14.37246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626F3E5AC1404PH,2210281,house,single-family-house,2,1,43,60,Woodside by Endurahomes,39,120.859677,14.31569923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B95BBFD786BPH,60000000,house,single-family-house,4,4,500,472,Portofino Heights,40,121.0078767,14.4023926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6275DE58E285BPH,3300000,house,single-family-house,3,2,63,105,Solaya Lipa Residences ,,121.136233,13.981901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61FA1421BFBCDPH,3500000,house,townhouse,2,4,66,66,Villa Luisa,,121.0176813,14.7514674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBA73B52FPH,8070785.92,house,single-family-house,3,2,115,102,La Verne Residences,,120.9460917,14.4439849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622F165728B63PH,1200000,house,single-family-house,1,1,25,45,Amaia Scapes Lipa,,121.182409,13.9738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627117222B331PH,6921060,house,single-family-house,4,3,100,120,Parc Regency Residences,39,122.536596,10.75333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EFAB66EB326PH,39786465,house,single-family-house,3,4,271.92,517,Southforbes Villas - Cavite,,121.0384526,14.2363657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62737A961CCE6PH,2666000,house,townhouse,3,2,60,0,Southforbes Villas - Cavite,,120.876425,14.35507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO617A9FD6BB9C7PH,27000000,house,single-family-house,4,4,370,263,BF Resort Village,,120.985214,14.438526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62986F7170840PH,1800000,house,single-family-house,2,1,40,44,Phirst Park Homes ,40,121.1808769,14.0178701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626742A130B81PH,10144000,house,single-family-house,5,3,97,180,Camella Tanza,39,120.854776,14.33425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBA885236PH,7536710.31,house,single-family-house,3,2,87,80,La Verne Residences,39,120.9460917,14.4439849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620F534650B9APH,6829560,house,single-family-house,4,3,110,100,Lancaster New City ,,120.896613,14.37318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C9734780PH,3900000,house,single-family-house,4,2,81,100,Lancaster New City ,,120.9196306,14.10203999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274FD54B9156PH,6319000,house,single-family-house,3,4,103,132,The Villages at Lipa,40,121.1705877,14.0042716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61DF81320A8DCPH,3315200,house,townhouse,2,1,81,53,Vista Rosa,40,121.0720965,14.3327118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6273403AED4C2PH,6635400,house,single-family-house,4,3,100,120,Vista Rosa,39,120.896613,14.37318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62675EFE4AFD2PH,3132000,house,single-family-house,2,1,40,54,Camella Trece,,120.8443843,14.2737173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C93CB170PH,3900000,house,single-family-house,4,2,81,100,Camella Trece,,120.9196306,14.10203999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60586632E2E5BPH,6700843,house,single-family-house,3,2,55,228,Washington Place,,120.964753,14.287385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60596413D127CPH,4711885,house,townhouse,3,1,93.91,88,Suntrust Verona,,121.0057693,14.1855371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO605808117C322PH,11152935,house,single-family-house,4,3,178.7,176,Suntrust Verona,,121.0057693,14.1855371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBAA05683PH,7638042.1,house,single-family-house,3,2,94,80,La Verne Residences,,120.9460917,14.4439849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6285B6AB1256FPH,2200000,house,townhouse,2,1,40,60.5,Phirst Park Homes Magalang,39,120.649277,15.239425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO600EDB550707CPH,60000000,house,single-family-house,5,3,238,700.4,Phirst Park Homes Magalang,,121.000537,14.653102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620A45C411ACDPH,5727900,house,single-family-house,3,2,109,82,Lancaster New City,,120.896613,14.37318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274FD5318716PH,4467938,house,single-family-house,3,1,65,110,The Villages at Lipa,40,121.1705877,14.0042716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626F47098DF78PH,1700000,house,townhouse,2,1,48,60,Metroville Tanza,,120.849068,14.34723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61364E7EDAEDFPH,3441000,house,townhouse,3,1,42,195,Camella Carcar,,123.653082,10.140011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FFA5E3627FDAPH,55000000,house,single-family-house,3,4,300,166,Horseshoe Village,,121.043543,14.613141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623FE785D60F9PH,2044125,house,townhouse,3,1,54,0,Sabella Village,,120.90839,14.251345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
